cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,3,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,8,0,0,0,8,6,5,3,3,29,59,0,19,44,4,7,217,1.2086018595824977,-0.7150912052775664,-0.8116655102582315,-0.412665378725235,-0.9835224072124782,0.4343572233503807,2.1470506656267436,-0.9443930858195244,0.4590117544685562,0.5701296764322156,1.1095039349666098,1.0501958461570011,-0.8871233919169796,1.052554244099575
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,2,4,2,0,1,5,0,0,4,4,4,7,4,0,29,59,0,11,35,0,8,62,0.1581016244769563,0.2358247375000559,-0.1882972909244857,0.208764907584816,1.679940846206501,-0.6768893711271874,-0.5906094405175506,0.6830771166503182,-0.4799043480762238,-0.3177601311279244,-0.9680669777898988,-0.94753190076489,-0.9654170889856885,-0.0630542766873339
0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0,1,2,1,3,2,0,0,0,1,0,2,3,2,4,2,3,14,13,7,0,3,6,4,6,11,10,29,89,0,8,9,0,14,156,-0.992958669395226,0.5489538166046446,-1.0902283358920428,-0.5951901732470826,-0.4274902784247083,0.7652426739695511,-0.3129398038915432,-0.628633913101066,-0.5898853657217276,-0.0500248839750368,-0.0114959215826985,-0.0617940928353333,1.079951728604811,-0.892412431235035
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,1,4,2,3,3,4,2,0,11,5,0,0,0,4,4,7,6,1,29,52,2,8,32,0,10,68,-0.3117068181486061,1.1088376442338947,0.0292531664034513,-1.0516203138723397,2.1342692565979156,-0.5641011425974108,-0.5447981533446423,-0.3740796013711968,-0.3454586150827225,-0.2586105735074273,-0.727438884524551,-0.7591537356740167,-0.5211985305630963,-1.1785772743595062
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,0,0,1,4,5,7,5,1,29,93,0,9,4,0,9,62,0.281223542680392,0.5489538166046446,1.1365540703979844,-0.5502253649850201,-0.3066247813548275,-0.617562558143557,-0.5309847193530557,-1.0897171888682888,-0.1285271188550933,0.0397768578768473,-0.3788816290785972,-0.4203953295602558,-0.6950201204375597,-0.6944534279197204
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,2,1,0,2,1,1,3,0,0,0,1,4,3,3,3,4,4,0,11,5,0,0,3,3,4,9,7,1,2,55,0,14,17,0,10,46,-0.959812102197118,0.5489538166046446,0.6662189107792902,-0.5502253649850201,0.0235909419386769,-1.1634053173444416,-1.158663797634437,0.0691314556081672,-0.823622578573544,-0.9878524328049404,-1.1305010571689411,-1.0942029341435,-0.7511756968988276,-1.2408065933716308
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,1,3,4,0,0,11,7,5,0,0,10,7,4,4,1,29,55,0,19,50,0,8,246,0.7294784473242459,0.2358247375000559,-0.8116655102582315,1.4150259978440378,-0.545789679977609,0.6025181191266307,0.6895344436495876,0.48318783165985,0.9721095682535908,0.5701296764322156,1.836924874619566,1.7961709007549385,-0.6808344373833541,1.0088024190870724
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,3,1,3,1,1,2,1,1,3,0,0,1,1,4,3,3,3,4,2,0,11,5,2,2,0,4,3,7,5,1,2,14,0,14,5,0,8,62,-0.2736040042215356,-0.7150912052775664,-1.00051947232366,-1.423050236230496,-0.9835224072124782,-0.6821209350926242,-0.9359060635169716,-1.2036900254400265,-0.5680654844654051,-0.2586105735074273,-1.213669971786522,-1.2307284741197666,-0.97821238721074,-0.9707290982507278
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,3,3,2,1,1,1,0,0,0,1,4,3,3,4,4,4,0,13,5,0,0,3,4,7,7,7,8,29,55,0,6,17,0,9,60,-0.9464531766757812,1.3434376506571473,2.2075717064739817,-0.1285893087012916,0.3554326584663054,-0.5614146638043489,-0.1669432944461878,0.3367654358364131,-0.823622578573544,-0.829258354813371,0.9255897100377952,0.928383178661764,-0.7788847513149729,-1.252280194396
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,1,3,1,1,2,1,1,2,0,0,1,0,0,3,1,3,4,4,0,11,11,11,0,1,3,4,10,6,1,2,110,2,35,22,0,9,39,-0.9531433095047572,-0.7150912052775664,0.2463412581632292,-0.3190635259156754,-0.9835224072124782,-1.429512987120375,-1.143600710182354,-0.3451246100389114,-1.220898699427292,-1.415313033641593,-1.3681061246310746,-1.3806081151392489,-1.0410944200076442,-0.5107902884150755
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,3,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,9,0,0,0,6,5,5,10,4,29,93,0,14,18,4,14,151,-0.150908888750411,0.5489538166046446,0.9575639071199464,-0.0805099525472068,0.1901089570097139,1.3338644330273983,2.145789804511893,0.2479534882844546,0.3906317730566974,0.7670255171452546,1.003959868734683,0.943935152100882,1.2480191920748365,-1.0654031862638935
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,0,0,0,6,7,7,5,1,29,59,6,30,35,0,9,148,-0.0969556883521381,0.8424975802867148,0.9575639071199464,0.3521239079015222,1.45271908372817,-0.5735062561941748,-0.7079031471617272,-0.628633913101066,-0.2317858498509218,-0.2586105735074273,1.003959868734683,0.943935152100882,-0.7511756968988276,1.454044756837764
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,3,0,11,10,0,0,0,2,4,12,8,1,29,85,0,28,35,4,11,30,-1.448085098029288,1.1088376442338947,0.3536796733949619,-0.5502253649850201,-0.9835224072124782,-1.598770902367476,-1.3712337739439089,1.3839875964870234,-1.1662387948659996,-1.5795634900941398,-1.5900676286453903,-1.5964525337502813,-0.7788847513149729,1.2449947559061112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,4,4,6,4,12,11,0,0,0,6,3,6,8,5,29,113,0,35,48,0,11,144,0.7582182763112427,-0.4074760642498855,-1.259374587073794,-0.1285893087012916,-0.66098578470904,0.6752968286439425,-0.0092179747191323,-0.8166416671655268,0.8989358250505707,1.5795508154967648,-0.5564784441792759,-0.5931357040685703,0.9108179902826976,-0.4886938162971356
0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,2,0,3,3,2,4,2,3,14,1,11,0,0,7,5,5,10,10,29,59,0,30,35,0,13,163,-0.0428904522366333,1.1088376442338947,-0.2962074485254473,-0.8536220295197172,2.088904525009879,1.3026213184975577,0.8133285898192166,0.0392778610966036,-0.1745362119081974,0.9291211627555238,0.8448773014272364,0.8170592731426334,1.1295076743736416,1.477892202199517
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,1,4,3,1,0,4,4,0,3,5,2,2,0,4,4,7,9,0,2,89,0,29,47,0,12,62,-1.4746322279790367,-0.4074760642498855,-0.5082940374726675,0.4932285237804523,-0.9835224072124782,-0.6095860076799461,-0.1099019376103427,-0.2281065071373987,-0.9154203618387792,-1.4578705477765594,-1.0434617173891338,-1.06566396633033,-0.3254314071690138,1.394669209127895
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,7,0,0,0,3,4,9,7,1,29,59,7,6,21,2,10,46,-0.7818727080624793,1.5447373236290325,0.6662189107792902,-0.9744844471869156,0.2730202226293794,-1.0680231310855035,-0.9249617890400674,-0.3160198515100795,-0.8442302442045153,-0.9094711884171236,-1.07289694343839,-1.0942029341435,-0.6090605178243268,-1.2684440630811749
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,1,2,1,3,1,2,0,0,0,0,3,3,2,4,0,2,14,8,0,0,3,10,6,5,7,6,29,57,0,30,35,0,14,242,2.1645919646519065,0.2358247375000559,-0.0796712124437942,0.4932285237804523,1.507072344285965,1.804451656527894,0.6306438238452948,1.5082943696204565,2.52798832339191,1.8150177702865575,2.087836016286401,2.061288662558271,1.6508550128459216,1.3798331993294168
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,2,0,11,8,0,0,0,5,5,7,5,1,29,38,0,30,6,8,9,131,-0.0660711756352784,-2.146880336358832,-0.5082940374726675,-1.4522910675020309,-0.9835224072124782,-0.8191752343176282,0.3740838041954767,-1.1360950973987942,-0.5680654844654051,-0.829258354813371,-0.3788816290785972,-0.4203953295602558,-1.0161661352498066,1.4476800366147515
0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,0,1,2,1,1,2,0,1,0,0,0,2,3,3,4,0,0,11,1,9,0,0,7,4,5,4,1,29,59,4,14,43,0,8,158,0.9471745159736604,0.2358247375000559,-1.4141875056426187,0.6311004374467225,0.3963942579336169,0.1309557672076005,0.0668035447655983,0.0989850501197305,0.4930088926886343,0.3668232734634031,-0.2516098624279724,-0.2426394197797304,-0.709149436539232,-0.9538540373482718
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,2,3,0,0,1,0,0,3,3,4,4,6,4,12,11,6,0,0,6,5,5,8,5,29,55,0,39,4,0,12,148,0.793882979629986,-0.086791204496679,0.2463412581632292,-0.7698128068046494,-0.8802310671037482,0.9633205096264352,0.0260188905705613,-0.7373149753948344,0.7704960694735821,1.2545514702103722,0.6077530616912837,0.5483228884575435,0.9108179902826976,0.4708665286118467
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,0,0,3,3,0,4,2,0,3,9,0,0,0,6,5,6,5,0,29,59,0,40,35,4,8,144,0.1581016244769563,-0.086791204496679,0.0292531664034513,0.3045360737212922,0.9396918379408584,-0.1766094872823209,0.2449940413434749,0.901537534012528,-0.4799043480762238,-0.3177601311279244,-0.0114959215826985,0.2107563871137948,-0.9135031257025488,-0.0295832303094563
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,3,3,6,2,0,11,6,4,0,0,4,4,5,5,1,29,38,1,38,54,0,8,91,0.0112334692545638,1.1088376442338947,0.8632811045977336,1.2451862511859046,-0.9835224072124782,0.0679185905914471,0.3158432283437292,1.2031187454579362,-0.4465133176688213,-0.1098208848482169,-0.3608244056587638,-0.4028171180121173,-0.8604618233687441,1.206158259382667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,0,0,2,1,3,4,0,0,11,8,0,0,0,6,5,5,4,1,29,52,6,11,23,0,8,148,0.6714866260714792,-1.4798912713771804,-0.7129479756199136,0.0159181516120178,1.3373359178282112,-0.06532783215918,0.7386015544123993,-0.4602955841830195,0.1025652599050477,0.0995728587500274,0.0813276329229449,0.0291530087356703,-0.8871233919169796,-0.0595883399322283
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,0,2,1,3,1,0,0,0,1,4,3,3,2,3,0,2,14,5,2,0,2,10,5,5,6,6,29,52,0,19,46,0,13,234,2.1998138601358774,1.3434376506571473,-0.8116655102582315,1.2806609044143094,-0.545789679977609,1.7065195094544885,0.6372843590501751,2.4610633516491967,2.4698570740852936,1.8150177702865575,1.6108263478918745,1.6133184061778412,1.4904393631822868,1.0346168960877618
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,3,0,1,2,1,1,1,0,0,0,0,0,2,1,2,4,4,0,1,8,0,0,3,2,4,10,6,0,58,89,0,20,4,0,10,38,-1.134331739439114,-1.0002605250157577,0.0292531664034513,-0.6396587333624648,-0.8802310671037482,-1.5265918968275625,-0.9976602390087695,-0.9443930858195244,-0.9053369318642664,-1.540022711138361,-1.495606403468399,-1.5045137674106277,-1.0900444210367426,1.2139813737727627
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,3,0,0,11,8,0,0,0,6,5,6,5,1,2,93,2,46,45,0,9,150,0.7510479904084166,0.5489538166046446,-0.8116655102582315,1.9116711430417033,1.7244709971964916,-0.1680771136201451,-0.3501492163475815,-0.628633913101066,-0.093978973532583,0.0995728587500274,0.0070706935866524,-0.0436151612831086,-0.6090605178243268,-0.8938708254021184
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,1,1,2,1,1,1,0,0,0,1,4,3,3,3,4,3,0,11,5,0,2,1,2,3,10,8,1,58,37,0,36,45,0,11,32,-1.4265368950817332,0.8424975802867148,-0.0796712124437942,1.5078433059645604,1.864220079407216,-1.3784650144101012,-1.3615951911992723,0.4540830731310182,-1.4100043369820858,-1.415313033641593,-1.5800035710894904,-1.586650308921702,-0.5211985305630963,-0.6029436951518005
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,1,3,3,3,3,2,1,3,1,2,0,0,1,0,3,1,2,1,6,2,14,8,0,1,0,11,4,3,8,6,29,25,0,8,51,4,15,114,2.136017521723681,-0.086791204496679,-1.259374587073794,1.0959431657014171,0.518017592558045,2.3693874301636813,1.3195951484812425,1.1064689812867208,2.3740369389723024,1.7470873584837832,1.7088628366566052,1.6627490807997836,1.894820577901992,-1.1499405345725164
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,1,2,1,3,3,0,0,1,1,4,3,2,2,4,2,3,14,5,2,0,0,7,5,6,10,10,29,59,0,14,46,2,14,165,0.1040310533272983,-0.4074760642498855,-0.2962074485254473,1.2451862511859046,-0.9835224072124782,1.21541558402803,0.6485648631577062,1.9608908375833884,0.1951344531136882,0.6271244232104356,1.1095039349666098,1.0501958461570011,1.358629941929285,-1.0309013612926143
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,2,1,3,1,0,0,0,1,4,3,3,2,4,2,3,14,5,0,0,0,6,5,6,10,10,29,85,2,31,35,8,13,148,-0.158607343034472,0.5489538166046446,0.9575639071199464,0.3521239079015222,0.7536139396581475,0.7072712894876838,0.5120500292960275,1.0816575490588836,-0.1745362119081974,0.7670255171452546,1.0346233477874494,0.9747625770724748,0.9772887190575528,1.1081892808438687
0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,1,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,0,0,11,14,10,0,0,6,6,5,6,3,29,38,6,4,6,0,10,148,0.1658160838634791,-0.086791204496679,1.2209432440961518,-1.3308047950218624,-0.9835224072124782,0.2281175628303641,1.8435922163316576,-0.8166416671655268,0.3333821351139728,-0.5218207178915338,1.1817756746809485,1.123197629510703,-0.5063834165389356,1.3433868488020264
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,0,0,3,3,2,4,2,0,8,0,0,0,0,4,6,7,8,0,29,59,0,30,37,4,9,105,-1.546676529193145,0.8424975802867148,1.9129652927923333,-0.8536220295197172,-0.1011117073061276,-0.6558948562761427,-0.1490951048870792,-0.0502330000392377,-0.823622578573544,-0.6918891636182273,0.3028844799399799,0.2468901721214818,-0.8470323969276932,1.4656083821934345
0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,4,3,14,11,9,0,1,6,4,7,9,10,29,59,0,19,46,0,13,147,-0.1278028558299206,0.8424975802867148,-1.3386031644305745,0.7648605807547836,-0.545789679977609,0.0378163763112917,-0.0961333342361732,2.249542147726966,0.1372787073582877,-0.3471732991250023,-0.4683965175476511,-0.5075044977718205,0.65832692365597,1.03449986445707
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,3,1,0,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,10,3,0,2,8,5,5,10,4,29,113,0,30,14,8,14,200,0.2197639492275983,-0.4074760642498855,-0.2962074485254473,-0.9348696665633494,-0.9835224072124782,1.4463259935369657,1.8490055133847496,-0.842651236965735,0.275856993620032,0.3961825711894238,1.443560187898245,1.3894691551314076,1.2932207907604727,1.394601690879419
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,2,1,0,1,3,1,0,0,0,6,4,3,3,2,4,2,3,14,7,0,0,4,6,5,5,8,10,29,55,0,6,17,0,12,148,0.6933122507950369,0.2358247375000559,0.7660799301560653,-0.0805099525472068,-0.9835224072124782,1.1618030235770112,0.6980914877490413,0.3072113757179427,0.2182216507056052,1.0331985264374914,0.9255897100377952,0.8652837401373231,0.8149612902538313,-1.2762536738215755
0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,3,1,1,2,1,1,3,0,1,0,1,4,3,3,2,4,2,0,1,5,7,0,0,4,5,7,5,0,29,93,2,8,4,0,8,62,0.0344355327898242,0.8424975802867148,1.1365540703979844,-0.5502253649850201,-0.8802310671037482,-0.6294981299864175,-0.272188772659569,-1.1360950973987942,-0.3905309960616912,0.069674858313437,-0.3788816290785972,-0.4203953295602558,-0.926589653182356,-1.1882818972738023
