cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,D,B,A,A,A,B,H,D,B,C,E,C,D,T,F,A,B,A,G,E,H,M,K,AB,DW,C,AH,AJ,A,Q,HV,0.277834,0.358319,0.280933,0.364302,0.397069,0.536159,0.420873,0.36083,0.34365,0.44467,0.4922,0.481306,0.725783,0.234769,1512.55
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,I,A,A,A,H,G,F,E,D,BI,BT,E,G,AG,A,J,KK,0.623912,0.100099,0.440642,0.201989,0.281143,0.55627,0.894129,0.24123,0.4874,0.45017,0.698978,0.685713,0.310026,0.210465,1408.66
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,C,B,B,C,B,B,B,A,A,A,B,A,D,D,D,E,C,A,P,J,A,A,B,F,G,G,E,B,BI,BT,A,AY,A,A,K,HB,0.529375,0.15999,0.54977,0.208655,0.281143,0.429383,0.563109,0.26847,0.41879,0.37493,0.550529,0.538473,0.287682,0.544165,1507.66
B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,D,D,C,E,A,C,T,K,A,A,A,K,H,F,H,G,BI,CO,C,AF,S,E,P,MD,0.901249,0.737068,0.506105,0.83884,0.281143,0.796484,0.48227,0.82939,0.91644,0.81923,0.935094,0.935432,0.835712,0.216646,1442.75
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,B,B,B,C,B,D,B,A,A,A,B,H,D,B,C,E,C,D,T,F,A,A,D,I,E,F,I,K,BI,CS,A,AF,AD,A,P,IH,0.398888,0.199504,0.139862,0.493605,0.288217,0.623854,0.575572,0.65663,0.39648,0.25604,0.377724,0.443374,0.543225,0.220323,1474.6
B,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,C,A,B,E,E,H,K,K,BI,DK,A,AH,AF,A,N,DJ,0.403067,0.737068,0.61366,0.189137,0.295397,0.495649,0.438771,0.29758,0.38249,0.59869,0.396226,0.387819,0.660756,0.237578,1429.11
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,C,E,D,A,N,K,A,A,A,C,D,M,K,B,BI,EB,A,E,AS,C,M,BY,0.113921,0.785784,0.484196,0.402922,0.281143,0.162096,0.257032,0.58354,0.23569,0.2123,0.148392,0.147518,0.345247,0.804856,1392.68
A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,E,C,T,F,A,A,A,E,D,H,H,G,BI,BC,C,AS,AX,J,O,DP,0.70022,0.737068,0.356819,0.452887,0.281143,0.492709,0.383866,0.60087,0.7628,0.51111,0.281701,0.276817,0.684242,0.709124,1392.63
B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,A,A,B,E,E,G,F,B,AB,CL,A,N,BC,A,K,DJ,0.474338,0.555782,0.634224,0.844287,0.68211,0.385129,0.348381,0.58354,0.5063,0.39068,0.331363,0.359249,0.312885,0.602852,1395.8
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,B,C,E,A,B,T,I,A,A,A,J,E,F,H,C,BI,EG,C,AW,L,A,R,LF,0.956348,0.422197,0.317666,0.713852,0.281143,0.911426,0.542591,0.72299,0.97375,0.81923,0.711942,0.74464,0.927349,0.838193,1510.63
A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,D,B,D,B,D,B,B,C,B,D,D,A,A,B,B,H,D,D,C,E,C,D,T,F,A,C,A,F,F,H,J,E,BI,CL,A,AS,AN,A,O,GS,0.351358,0.245921,0.61366,0.189137,0.281143,0.503587,0.692949,0.27797,0.31945,0.43919,0.4922,0.519456,0.592264,0.721883,1523.23
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,D,C,B,D,B,D,A,A,B,H,D,B,C,E,A,C,T,F,A,A,C,K,E,E,F,G,BI,EG,A,J,AD,A,O,LM,0.936238,0.358319,0.26357,0.696873,0.281143,0.892895,0.6256,0.87698,0.96909,0.7877,0.757468,0.772574,0.784711,0.394652,1373.81
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,A,D,B,B,D,B,B,B,A,B,D,B,D,A,A,G,H,D,B,C,E,A,C,T,I,A,A,A,K,F,G,H,G,BI,EG,C,R,AD,A,O,LM,0.893232,0.127059,0.187583,0.696873,0.281143,0.746466,0.524784,0.74629,0.93383,0.7877,0.711942,0.698722,0.81255,0.456577,1502.15
B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,D,C,B,B,B,A,A,A,B,H,D,B,D,E,E,A,P,F,A,A,A,D,E,I,G,B,AB,CS,C,AR,K,J,K,DC,0.351358,0.488789,0.462347,0.83324,0.811271,0.252511,0.26101,0.59512,0.32496,0.26029,0.24541,0.255941,0.276878,0.414445,1433.52
A,B,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,A,A,D,B,C,E,E,C,T,I,C,A,A,G,E,H,I,G,BI,CM,E,AI,AX,C,O,HG,0.585115,0.199504,0.201309,0.402922,0.281143,0.521215,0.374086,0.60659,0.58529,0.42284,0.341813,0.335036,0.624025,0.338507,1413.3
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,B,E,E,E,A,S,I,A,A,A,E,E,I,K,I,AB,CO,E,E,N,A,O,DJ,0.21854,0.488789,0.397983,0.52423,0.413817,0.342167,0.29117,0.34987,0.31945,0.22755,0.275431,0.270746,0.503333,0.813611,1431.08
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,O,A,A,A,G,G,G,F,D,BI,CL,E,AH,J,A,K,HQ,0.488816,0.488789,0.57136,0.452887,0.281143,0.46045,0.618755,0.36636,0.52938,0.39068,0.658187,0.648446,0.30435,0.279272,1510.32
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,C,C,A,B,B,B,A,A,A,A,A,E,B,D,E,C,A,P,I,D,A,A,D,E,H,F,B,AB,C,C,AH,K,A,K,DC,0.493164,0.358319,0.462347,0.83324,0.281143,0.331398,0.361715,0.566,0.39648,0.32935,0.24541,0.255941,0.295948,0.252562,1437.0
B,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,G,A,A,I,H,E,I,E,BI,CL,A,G,H,A,L,KT,0.517803,0.737068,0.884994,0.393132,0.364322,0.802329,0.954531,0.7725,0.573,0.77245,0.94945,0.944062,0.617748,0.210045,1382.52
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,E,E,E,A,S,B,A,A,B,E,F,I,H,I,BI,CL,A,U,BJ,A,L,DP,0.270907,0.737068,0.506105,0.267727,0.911073,0.32337,0.3428,0.45883,0.32128,0.28677,0.341813,0.335036,0.345247,0.30164,1418.29
B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,I,A,A,A,G,F,F,I,K,BI,CS,A,AS,L,C,N,HQ,0.694098,0.737068,0.745801,0.782772,0.372405,0.767863,0.590663,0.92996,0.64103,0.78396,0.74582,0.753252,0.712318,0.739948,1457.99
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,B,B,D,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,I,A,A,A,H,F,G,E,B,BI,CL,G,O,I,A,J,HX,0.629339,0.15999,0.230975,0.62377,0.388783,0.460158,0.440595,0.29758,0.5042,0.54983,0.453334,0.462286,0.312885,0.493073,1362.7
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,I,A,A,A,E,E,I,J,K,BI,BT,A,AD,AX,E,O,DP,0.386442,0.620805,0.506105,0.452887,0.281143,0.374602,0.349614,0.72299,0.37458,0.40666,0.331363,0.335036,0.579324,0.793177,1437.43
B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,C,B,A,A,A,G,H,D,D,E,E,G,E,R,A,A,A,A,H,F,G,I,F,BI,DL,A,AW,AK,F,N,HX,0.655966,0.488789,0.419161,0.259793,0.281143,0.69097,0.435735,0.2732,0.64103,0.78017,0.622276,0.609277,0.701266,0.836497,1379.62
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,B,D,E,E,A,P,K,A,A,A,D,E,K,H,B,AB,EG,A,V,BM,J,M,CK,0.325401,0.555782,0.54977,0.473202,0.758711,0.201125,0.259395,0.24564,0.30859,0.21983,0.207238,0.204687,0.3574,0.187613,1361.99
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,I,A,A,A,E,F,I,F,B,G,CO,C,J,AX,A,K,DP,0.520698,0.488789,0.54977,0.452887,0.499798,0.304628,0.381883,0.58354,0.46226,0.38016,0.341813,0.352251,0.339244,0.377978,1396.24
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,B,H,D,C,C,E,C,D,T,F,A,A,A,H,F,F,J,K,BI,BT,G,Y,AX,A,P,IE,0.523592,0.620805,0.484196,0.473202,0.281143,0.700924,0.502991,0.54236,0.5042,0.5,0.698978,0.685713,0.69565,0.429496,1492.22
A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,L,F,A,A,E,E,I,F,B,BQ,V,A,E,BM,A,K,DJ,0.475784,0.358319,0.440642,0.534409,0.78323,0.326207,0.365369,0.36083,0.39849,0.39599,0.29775,0.292356,0.339244,0.808608,1456.92
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,F,A,A,B,G,G,E,H,E,BI,CL,A,AS,A,A,K,HV,0.522145,0.737068,0.762059,0.275813,0.491114,0.700183,0.878275,0.35533,0.42289,0.7877,0.797841,0.785706,0.496667,0.708361,1476.72
A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,D,C,A,B,B,B,A,A,A,G,H,D,D,D,E,E,A,P,O,F,A,A,D,E,J,G,B,BI,EG,A,O,AE,A,K,CK,0.305371,0.620805,0.711159,0.412789,0.302678,0.220282,0.314608,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.490642,1418.45
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,C,B,A,A,A,G,H,D,D,E,E,G,E,R,B,A,A,C,G,F,G,I,F,BI,BP,A,E,BM,A,N,HK,0.642763,0.555782,0.692825,0.564742,0.82168,0.660844,0.45426,0.61229,0.64873,0.74396,0.705501,0.692256,0.689974,0.820556,1455.41
B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,A,B,B,B,A,A,A,G,H,D,D,D,E,C,A,P,F,A,A,A,E,F,H,F,B,BI,BT,A,D,AX,F,K,DP,0.484469,0.681761,0.54977,0.452887,0.499798,0.350688,0.363197,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.687842,1401.89
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,C,D,A,B,G,F,H,F,B,BI,EG,A,X,BC,A,J,HJ,0.434106,0.299102,0.187583,0.815505,0.551723,0.334009,0.324696,0.3128,0.39648,0.38016,0.341813,0.352251,0.26115,0.570044,1478.7
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,A,C,B,D,B,A,A,A,A,A,D,B,C,E,A,C,T,N,A,A,A,H,E,G,H,G,BI,EB,C,AV,Y,A,O,IG,0.881655,0.245921,0.174588,0.604408,0.473767,0.648616,0.408654,0.44106,0.90264,0.81591,0.453334,0.481306,0.789182,0.312257,1452.86
A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,L,F,A,A,E,E,H,F,B,BI,CS,A,AP,AE,A,K,DJ,0.503312,0.555782,0.527991,0.373816,0.310061,0.336105,0.350175,0.26847,0.41471,0.44467,0.327915,0.32157,0.318646,0.357599,1390.92
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,B,D,E,A,A,P,I,A,A,A,H,F,G,D,B,BI,CS,E,E,I,A,I,HX,0.640095,0.100099,0.230975,0.62377,0.388783,0.424204,0.406866,0.29758,0.47481,0.59869,0.434083,0.462286,0.274217,0.820728,1437.23
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,A,C,T,L,C,A,A,K,F,F,G,G,BI,EG,A,AS,L,A,N,LM,0.907272,0.422197,0.26357,0.705434,0.281143,0.745575,0.464555,0.75964,0.93383,0.7877,0.757468,0.772574,0.751507,0.727204,1503.04
A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,C,C,E,C,D,T,F,F,A,A,H,F,G,K,K,BI,BT,A,AP,AX,A,P,IE,0.45271,0.488789,0.506105,0.473202,0.281143,0.687443,0.48942,0.54236,0.5042,0.51111,0.711942,0.698722,0.69565,0.356483,1453.41
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,D,B,A,B,B,B,A,A,A,G,H,D,B,D,E,G,A,P,N,A,A,C,I,F,F,D,B,BI,EB,A,AP,AU,A,H,KC,0.772995,0.299102,0.150744,0.844287,0.585792,0.574187,0.462837,0.32843,0.55648,0.77634,0.531161,0.519456,0.307181,0.35392,1502.35
A,B,A,B,A,A,A,A,B,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,C,A,D,B,D,E,A,A,P,C,M,A,A,G,F,G,E,B,BI,EG,C,X,AY,A,J,HK,0.572391,0.245921,0.356819,0.493605,0.739121,0.421621,0.429968,0.40603,0.43731,0.55533,0.511698,0.500382,0.301535,0.56235,1470.28
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,C,B,C,E,C,D,T,L,C,A,A,H,E,H,L,K,BI,BT,A,AH,AJ,A,P,FR,0.368727,0.245921,0.162313,0.259793,0.348388,0.57792,0.542126,0.34987,0.37458,0.5,0.415029,0.424625,0.728429,0.241043,1508.93
A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,C,D,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,D,A,P,K,A,A,B,C,D,M,J,B,AB,C,C,AN,K,E,N,CB,0.197534,0.422197,0.419161,0.809278,0.405415,0.171743,0.214943,0.57771,0.22969,0.17751,0.154404,0.153372,0.366638,0.283008,1436.79
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,A,D,D,A,B,C,B,D,B,A,A,A,A,A,C,B,C,E,C,D,T,I,A,A,D,I,F,H,K,K,BI,CO,A,AV,AJ,A,P,LB,0.367378,0.15999,0.174588,0.345595,0.340543,0.571309,0.70025,0.34987,0.37458,0.48334,0.588753,0.576121,0.704052,0.34541,1411.03
