loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
35000.0, 36 months,8.49,1104.71,B,B1,10+ years,MORTGAGE,175000.0,Source Verified,credit_card,16.33,725.0,729.0,11.0,0.0,80476.0,79.1,35.0,Fully Paid
6000.0, 36 months,15.77,210.27,D,D1,1 year,MORTGAGE,25000.0,Verified,debt_consolidation,5.95,710.0,714.0,5.0,0.0,4291.0,33.0,5.0,Fully Paid
24000.0, 60 months,14.85,569.08,C,C5,10+ years,OWN,65000.0,Verified,debt_consolidation,30.15,695.0,699.0,19.0,0.0,30010.0,56.1,36.0,Fully Paid
24000.0, 60 months,19.48,628.93,E,E2,8 years,RENT,83000.0,Verified,debt_consolidation,14.3,675.0,679.0,3.0,0.0,37067.0,101.6,7.0,Current
24200.0, 36 months,12.88,814.0,C,C2,5 years,OWN,55000.0,Not Verified,debt_consolidation,17.59,715.0,719.0,12.0,0.0,5778.0,19.1,33.0,Fully Paid
7575.0, 36 months,13.99,258.86,C,C4,,RENT,16500.0,Verified,credit_card,39.27,700.0,704.0,13.0,0.0,11809.0,52.3,29.0,Charged Off
15000.0, 36 months,7.91,469.43,A,A5,7 years,MORTGAGE,58000.0,Source Verified,debt_consolidation,27.38,710.0,714.0,21.0,0.0,30012.0,38.9,40.0,Fully Paid
30000.0, 60 months,9.17,625.23,B,B2,10+ years,MORTGAGE,300000.0,Source Verified,debt_consolidation,10.78,735.0,739.0,14.0,0.0,89381.0,38.1,39.0,Current
6000.0, 36 months,8.49,189.38,B,B1,< 1 year,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.84,695.0,699.0,15.0,0.0,5841.0,78.9,26.0,Fully Paid
19750.0, 60 months,18.99,512.22,E,E1,10+ years,RENT,42988.0,Source Verified,credit_card,38.82,680.0,684.0,8.0,0.0,28963.0,85.2,12.0,Fully Paid
3500.0, 36 months,11.99,116.24,C,C1,10+ years,RENT,72000.0,Verified,credit_card,27.92,680.0,684.0,17.0,0.0,27620.0,72.9,37.0,Fully Paid
35000.0, 36 months,17.27,1252.56,D,D3,4 years,MORTGAGE,186000.0,Verified,home_improvement,8.15,660.0,664.0,10.0,6.0,13590.0,67.6,17.0,Fully Paid
7000.0, 36 months,7.26,216.98,A,A4,10+ years,MORTGAGE,118000.0,Not Verified,credit_card,10.98,730.0,734.0,21.0,0.0,44148.0,47.5,38.0,Fully Paid
29950.0, 36 months,17.27,1071.83,D,D3,10+ years,RENT,71088.0,Source Verified,debt_consolidation,20.39,710.0,714.0,9.0,0.0,4109.0,41.5,10.0,Fully Paid
25000.0, 60 months,19.48,655.14,E,E2,4 years,MORTGAGE,80000.0,Source Verified,credit_card,26.54,695.0,699.0,15.0,0.0,19006.0,64.6,20.0,Current
11000.0, 36 months,5.32,331.27,A,A1,4 years,MORTGAGE,93000.0,Not Verified,credit_card,8.32,750.0,754.0,7.0,0.0,14998.0,38.4,16.0,Fully Paid
7000.0, 36 months,15.77,245.31,D,D1,5 years,RENT,37000.0,Verified,vacation,27.67,695.0,699.0,16.0,0.0,20036.0,56.0,32.0,Charged Off
9600.0, 36 months,14.85,332.09,C,C5,6 years,MORTGAGE,74873.0,Verified,moving,22.38,790.0,794.0,11.0,0.0,204.0,0.3,22.0,Fully Paid
30000.0, 36 months,16.59,1063.48,D,D2,< 1 year,RENT,75000.0,Verified,debt_consolidation,22.7,660.0,664.0,9.0,0.0,18733.0,96.6,28.0,Charged Off
27600.0, 60 months,7.91,558.45,A,A5,10+ years,MORTGAGE,73000.0,Not Verified,debt_consolidation,23.77,720.0,724.0,22.0,0.0,28695.0,32.0,40.0,Fully Paid
5000.0, 36 months,14.85,172.96,C,C5,10+ years,OWN,116000.0,Source Verified,debt_consolidation,18.46,700.0,704.0,13.0,0.0,11005.0,44.9,23.0,Charged Off
4800.0, 36 months,14.85,166.05,C,C5,5 years,RENT,36000.0,Verified,debt_consolidation,34.77,670.0,674.0,10.0,0.0,3299.0,49.2,14.0,Charged Off
24950.0, 60 months,18.49,640.24,D,D5,9 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,20.03,700.0,704.0,14.0,0.0,8349.0,33.9,26.0,Fully Paid
5000.0, 36 months,14.85,172.96,C,C5,3 years,RENT,38500.0,Source Verified,debt_consolidation,15.55,660.0,664.0,8.0,0.0,823.0,10.0,14.0,Fully Paid
16500.0, 60 months,13.44,379.16,C,C3,10+ years,RENT,37000.0,Verified,debt_consolidation,28.74,710.0,714.0,7.0,0.0,14837.0,93.9,23.0,Charged Off
1600.0, 36 months,13.44,54.26,C,C3,4 years,MORTGAGE,60000.0,Not Verified,credit_card,25.18,685.0,689.0,14.0,0.0,25661.0,73.5,24.0,Fully Paid
15000.0, 60 months,11.99,333.6,C,C1,10+ years,OWN,46000.0,Not Verified,debt_consolidation,15.78,710.0,714.0,6.0,0.0,12880.0,66.4,11.0,Current
12000.0, 60 months,16.59,295.6,D,D2,9 years,MORTGAGE,85000.0,Source Verified,home_improvement,26.4,670.0,674.0,14.0,0.0,7966.0,70.5,25.0,Current
30000.0, 60 months,15.77,725.89,D,D1,10+ years,MORTGAGE,85000.0,Verified,debt_consolidation,20.12,690.0,694.0,11.0,0.0,28493.0,87.7,21.0,Current
9800.0, 36 months,8.49,309.32,B,B1,4 years,RENT,45000.0,Source Verified,credit_card,5.97,685.0,689.0,5.0,0.0,7071.0,77.7,23.0,Fully Paid
25000.0, 36 months,6.99,771.82,A,A3,10+ years,MORTGAGE,160000.0,Not Verified,credit_card,18.18,755.0,759.0,33.0,0.0,49694.0,24.3,44.0,Fully Paid
2500.0, 36 months,11.99,83.03,C,C1,< 1 year,RENT,37000.0,Source Verified,other,21.21,680.0,684.0,7.0,0.0,4363.0,24.9,20.0,Fully Paid
10000.0, 36 months,7.91,312.95,A,A5,4 years,RENT,36000.0,Verified,credit_card,19.63,690.0,694.0,8.0,0.0,6570.0,34.0,15.0,Fully Paid
11000.0, 36 months,10.78,358.99,B,B4,< 1 year,RENT,65000.0,Verified,debt_consolidation,13.79,695.0,699.0,9.0,0.0,17716.0,30.3,18.0,Fully Paid
27000.0, 36 months,12.88,908.18,C,C2,5 years,MORTGAGE,66000.0,Not Verified,major_purchase,16.89,670.0,674.0,15.0,2.0,7201.0,21.6,30.0,Fully Paid
26375.0, 60 months,21.48,720.68,E,E5,3 years,MORTGAGE,102500.0,Not Verified,debt_consolidation,28.54,700.0,704.0,20.0,0.0,31601.0,65.2,28.0,Current
15000.0, 60 months,11.99,333.6,C,C1,10+ years,OWN,65000.0,Not Verified,debt_consolidation,7.9,775.0,779.0,27.0,0.0,12845.0,17.8,58.0,Fully Paid
5000.0, 36 months,10.78,163.18,B,B4,10+ years,RENT,40000.0,Not Verified,medical,22.8,680.0,684.0,17.0,0.0,4880.0,11.2,37.0,Fully Paid
16800.0, 36 months,10.78,548.27,B,B4,10+ years,RENT,54000.0,Source Verified,debt_consolidation,19.33,715.0,719.0,18.0,0.0,13220.0,36.2,35.0,Fully Paid
12000.0, 36 months,13.99,410.08,C,C4,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,17.57,660.0,664.0,7.0,1.0,6718.0,55.5,26.0,Charged Off
15000.0, 60 months,17.97,380.66,D,D4,4 years,RENT,50000.0,Verified,other,21.92,700.0,704.0,10.0,0.0,9448.0,44.8,18.0,Charged Off
13000.0, 36 months,6.99,401.35,A,A3,< 1 year,RENT,54000.0,Not Verified,debt_consolidation,18.82,705.0,709.0,15.0,0.0,19192.0,55.0,56.0,Fully Paid
20000.0, 60 months,11.99,444.79,C,C1,2 years,MORTGAGE,115000.0,Not Verified,debt_consolidation,5.61,685.0,689.0,4.0,0.0,9078.0,49.6,25.0,Fully Paid
20000.0, 36 months,12.88,672.73,C,C2,4 years,RENT,65000.0,Source Verified,debt_consolidation,21.14,690.0,694.0,14.0,0.0,22606.0,65.3,24.0,Fully Paid
10000.0, 36 months,13.99,341.73,C,C4,1 year,RENT,52500.0,Verified,debt_consolidation,16.07,670.0,674.0,6.0,0.0,6361.0,73.1,12.0,Fully Paid
11000.0, 36 months,9.17,350.67,B,B2,3 years,OWN,80500.0,Source Verified,credit_card,28.9,665.0,669.0,8.0,0.0,14349.0,89.1,33.0,Fully Paid
6000.0, 36 months,9.17,191.28,B,B2,1 year,OWN,40000.0,Source Verified,debt_consolidation,16.5,665.0,669.0,7.0,0.0,4197.0,54.5,12.0,Charged Off
21000.0, 60 months,13.99,488.53,C,C4,5 years,MORTGAGE,100000.0,Verified,debt_consolidation,17.48,695.0,699.0,19.0,0.0,10969.0,37.4,25.0,Charged Off
13625.0, 36 months,13.44,461.98,C,C3,1 year,RENT,34100.0,Source Verified,debt_consolidation,9.79,670.0,674.0,11.0,0.0,6197.0,68.9,27.0,Fully Paid
8000.0, 36 months,9.8,257.39,B,B3,4 years,MORTGAGE,31000.0,Verified,credit_card,11.03,715.0,719.0,9.0,0.0,6977.0,45.6,12.0,Fully Paid
11200.0, 36 months,5.32,337.29,A,A1,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,17.65,795.0,799.0,11.0,0.0,10808.0,21.2,24.0,Fully Paid
3400.0, 36 months,13.99,116.19,C,C4,2 years,RENT,28000.0,Source Verified,debt_consolidation,22.46,675.0,679.0,5.0,0.0,6194.0,40.5,10.0,Fully Paid
5000.0, 36 months,13.99,170.87,C,C4,10+ years,MORTGAGE,55000.0,Verified,other,32.21,695.0,699.0,9.0,0.0,9393.0,48.2,18.0,Charged Off
3600.0, 36 months,14.85,124.54,C,C5,3 years,RENT,62200.0,Source Verified,debt_consolidation,20.48,690.0,694.0,17.0,1.0,6407.0,29.3,22.0,Fully Paid
30000.0, 60 months,13.44,689.37,C,C3,3 years,RENT,82750.0,Verified,debt_consolidation,22.38,755.0,759.0,12.0,0.0,17381.0,26.2,26.0,Fully Paid
5000.0, 36 months,10.78,163.18,B,B4,< 1 year,RENT,37000.0,Verified,debt_consolidation,18.91,660.0,664.0,9.0,0.0,3558.0,49.4,17.0,Fully Paid
5000.0, 36 months,8.49,157.82,B,B1,1 year,RENT,90000.0,Source Verified,credit_card,15.53,670.0,674.0,12.0,1.0,5875.0,27.2,39.0,Fully Paid
30000.0, 60 months,9.17,625.23,B,B2,< 1 year,MORTGAGE,132000.0,Source Verified,debt_consolidation,5.27,690.0,694.0,17.0,1.0,18341.0,56.8,27.0,Fully Paid
20000.0, 60 months,12.88,453.84,C,C2,2 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,37.9,690.0,694.0,22.0,0.0,26806.0,40.4,45.0,Current
7200.0, 36 months,13.44,244.13,C,C3,2 years,RENT,28000.0,Source Verified,debt_consolidation,14.49,665.0,669.0,9.0,0.0,9514.0,40.7,10.0,Charged Off
17000.0, 60 months,8.49,348.7,B,B1,< 1 year,MORTGAGE,70000.0,Not Verified,debt_consolidation,24.81,810.0,814.0,14.0,0.0,7525.0,11.6,21.0,Fully Paid
28000.0, 36 months,7.49,870.85,A,A4,6 years,MORTGAGE,120000.0,Not Verified,home_improvement,22.09,695.0,699.0,19.0,0.0,24419.0,51.0,41.0,Fully Paid
21000.0, 60 months,15.77,508.12,D,D1,3 years,MORTGAGE,72500.0,Source Verified,home_improvement,4.02,665.0,669.0,6.0,0.0,8602.0,61.4,13.0,Fully Paid
20000.0, 60 months,11.48,439.66,B,B5,10+ years,MORTGAGE,80000.0,Not Verified,credit_card,12.75,710.0,714.0,8.0,0.0,8960.0,57.8,19.0,Current
2000.0, 36 months,11.48,65.94,B,B5,10+ years,MORTGAGE,110000.0,Not Verified,debt_consolidation,34.26,670.0,674.0,25.0,0.0,73535.0,70.2,50.0,Fully Paid
12000.0, 36 months,6.49,367.74,A,A2,2 years,MORTGAGE,88000.0,Not Verified,credit_card,19.91,725.0,729.0,23.0,0.0,13151.0,40.1,56.0,Fully Paid
12000.0, 36 months,9.17,382.55,B,B2,1 year,RENT,70000.0,Not Verified,credit_card,20.14,695.0,699.0,15.0,0.0,12195.0,48.4,23.0,Fully Paid
18000.0, 36 months,11.48,593.4,B,B5,9 years,MORTGAGE,160000.0,Not Verified,debt_consolidation,19.42,685.0,689.0,25.0,0.0,28739.0,54.1,41.0,Fully Paid
6400.0, 36 months,9.8,205.91,B,B3,10+ years,MORTGAGE,86000.0,Source Verified,debt_consolidation,17.01,675.0,679.0,20.0,0.0,9273.0,28.4,37.0,Fully Paid
5000.0, 36 months,8.49,157.82,B,B1,6 years,RENT,183000.0,Not Verified,debt_consolidation,2.53,670.0,674.0,11.0,3.0,2342.0,21.7,22.0,Charged Off
13850.0, 60 months,13.99,322.2,C,C4,10+ years,MORTGAGE,49900.0,Verified,debt_consolidation,22.25,665.0,669.0,10.0,0.0,16413.0,71.1,22.0,Current
18000.0, 36 months,8.38,567.22,B,B1,10+ years,MORTGAGE,55000.0,Not Verified,debt_consolidation,18.2,695.0,699.0,26.0,0.0,15707.0,16.6,51.0,Fully Paid
20000.0, 36 months,6.49,612.89,A,A2,< 1 year,RENT,100000.0,Source Verified,home_improvement,0.92,770.0,774.0,7.0,0.0,2871.0,6.4,11.0,Fully Paid
8000.0, 36 months,7.49,248.82,A,A4,< 1 year,RENT,150000.0,Source Verified,car,7.6,705.0,709.0,14.0,0.0,8825.0,10.4,22.0,Fully Paid
14000.0, 36 months,12.88,470.91,C,C2,3 years,RENT,34000.0,Source Verified,debt_consolidation,11.19,750.0,754.0,12.0,0.0,6189.0,16.2,16.0,Fully Paid
18025.0, 60 months,18.49,462.54,D,D5,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,26.38,660.0,664.0,7.0,0.0,3244.0,87.7,21.0,Late (31-120 days)
25000.0, 60 months,8.49,512.8,B,B1,1 year,MORTGAGE,95000.0,Not Verified,credit_card,10.57,760.0,764.0,7.0,0.0,43292.0,68.1,11.0,Current
35000.0, 36 months,14.85,1210.72,C,C5,7 years,RENT,200000.0,Source Verified,debt_consolidation,17.42,710.0,714.0,10.0,0.0,49195.0,94.1,14.0,Fully Paid
34300.0, 36 months,15.77,1202.0,D,D1,3 years,OWN,78000.0,Verified,debt_consolidation,14.48,685.0,689.0,7.0,0.0,31175.0,99.0,26.0,Fully Paid
1000.0, 36 months,11.48,32.97,B,B5,8 years,RENT,43000.0,Verified,other,21.07,675.0,679.0,7.0,0.0,2080.0,36.5,13.0,Fully Paid
6400.0, 36 months,6.49,196.13,A,A2,4 years,RENT,55000.0,Not Verified,credit_card,30.6,730.0,734.0,10.0,1.0,10247.0,39.9,23.0,Fully Paid
15000.0, 36 months,13.99,512.6,C,C4,5 years,MORTGAGE,113900.0,Verified,credit_card,24.58,685.0,689.0,9.0,1.0,20029.0,62.8,16.0,Charged Off
12000.0, 36 months,10.78,391.62,B,B4,3 years,RENT,95000.0,Not Verified,debt_consolidation,12.46,660.0,664.0,31.0,1.0,20249.0,73.0,38.0,Charged Off
10000.0, 36 months,9.17,318.79,B,B2,9 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,19.94,670.0,674.0,13.0,1.0,18664.0,68.1,22.0,Fully Paid
5600.0, 36 months,13.44,189.88,C,C3,3 years,RENT,54000.0,Source Verified,debt_consolidation,13.84,665.0,669.0,5.0,0.0,2782.0,40.3,7.0,Fully Paid
35000.0, 36 months,17.27,1252.56,D,D3,10+ years,MORTGAGE,87500.0,Verified,debt_consolidation,17.99,670.0,674.0,14.0,0.0,4735.0,22.3,25.0,Fully Paid
6000.0, 36 months,9.17,191.28,B,B2,10+ years,RENT,150000.0,Not Verified,credit_card,9.11,680.0,684.0,11.0,0.0,9062.0,86.3,24.0,Charged Off
12000.0, 60 months,20.5,321.28,E,E4,10+ years,RENT,63000.0,Source Verified,debt_consolidation,14.46,660.0,664.0,20.0,1.0,6238.0,33.4,47.0,Fully Paid
12000.0, 36 months,6.99,370.48,A,A3,6 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.42,725.0,729.0,8.0,0.0,12690.0,61.0,14.0,Fully Paid
20000.0, 36 months,13.99,683.46,C,C4,5 years,RENT,65000.0,Verified,debt_consolidation,30.61,690.0,694.0,10.0,0.0,20939.0,58.8,24.0,Fully Paid
25400.0, 36 months,11.99,843.53,C,C1,7 years,MORTGAGE,80000.0,Source Verified,credit_card,38.97,705.0,709.0,16.0,0.0,58098.0,86.0,34.0,Charged Off
4625.0, 36 months,9.8,148.81,B,B3,5 years,RENT,36000.0,Source Verified,credit_card,16.47,675.0,679.0,5.0,2.0,4628.0,41.7,9.0,Fully Paid
15000.0, 36 months,8.49,473.45,B,B1,10+ years,RENT,43000.0,Not Verified,debt_consolidation,25.45,675.0,679.0,15.0,1.0,1048.0,3.8,26.0,Fully Paid
11175.0, 36 months,17.97,403.84,D,D4,,RENT,25400.0,Verified,debt_consolidation,21.91,705.0,709.0,12.0,0.0,13685.0,65.8,23.0,Charged Off
6200.0, 36 months,6.49,190.0,A,A2,< 1 year,RENT,66000.0,Not Verified,debt_consolidation,10.91,715.0,719.0,5.0,0.0,9634.0,37.2,14.0,Fully Paid
10000.0, 36 months,11.99,332.1,C,C1,10+ years,RENT,51000.0,Source Verified,debt_consolidation,11.22,675.0,679.0,7.0,0.0,7366.0,98.2,12.0,Fully Paid
15000.0, 36 months,7.91,469.43,A,A5,2 years,RENT,90000.0,Not Verified,debt_consolidation,11.17,700.0,704.0,10.0,1.0,5391.0,27.1,36.0,Fully Paid
4200.0, 36 months,9.17,133.9,B,B2,10+ years,OWN,40000.0,Source Verified,medical,28.65,745.0,749.0,7.0,0.0,3881.0,40.4,17.0,Fully Paid
9000.0, 36 months,7.91,281.66,A,A5,10+ years,MORTGAGE,55000.0,Not Verified,debt_consolidation,19.2,680.0,684.0,9.0,0.0,4751.0,55.9,13.0,Fully Paid
30000.0, 36 months,9.8,965.21,B,B3,10+ years,RENT,65000.0,Verified,debt_consolidation,29.58,765.0,769.0,7.0,0.0,14800.0,62.2,18.0,Charged Off
35000.0, 36 months,12.88,1177.27,C,C2,9 years,RENT,82000.0,Source Verified,credit_card,18.66,660.0,664.0,9.0,0.0,33977.0,79.3,16.0,Fully Paid
3000.0, 36 months,17.27,107.37,D,D3,10+ years,RENT,38000.0,Source Verified,credit_card,4.26,675.0,679.0,7.0,0.0,2303.0,27.1,17.0,Charged Off
10000.0, 36 months,14.85,345.92,C,C5,9 years,MORTGAGE,54000.0,Verified,debt_consolidation,8.49,670.0,674.0,10.0,1.0,10909.0,67.0,33.0,Fully Paid
10000.0, 36 months,11.99,332.1,C,C1,10+ years,RENT,62000.0,Verified,debt_consolidation,18.99,680.0,684.0,11.0,1.0,6563.0,35.9,22.0,Fully Paid
35000.0, 60 months,23.13,989.29,F,F2,< 1 year,MORTGAGE,65000.0,Verified,debt_consolidation,22.3,760.0,764.0,20.0,0.0,22986.0,52.2,40.0,Fully Paid
24000.0, 36 months,9.8,772.17,B,B3,10+ years,OWN,95000.0,Source Verified,home_improvement,11.34,670.0,674.0,9.0,2.0,1070.0,2.8,13.0,Charged Off
24000.0, 60 months,22.45,669.01,F,F1,1 year,MORTGAGE,110000.0,Source Verified,credit_card,29.21,660.0,664.0,10.0,0.0,7851.0,77.0,33.0,Charged Off
33075.0, 36 months,17.27,1183.67,D,D3,10+ years,OWN,105100.0,Verified,debt_consolidation,10.58,680.0,684.0,19.0,1.0,10882.0,30.6,53.0,Fully Paid
6000.0, 36 months,10.78,195.81,B,B4,5 years,RENT,82000.0,Source Verified,credit_card,19.06,660.0,664.0,7.0,0.0,4406.0,97.9,18.0,Fully Paid
22000.0, 60 months,16.59,541.92,D,D2,< 1 year,RENT,44000.0,Verified,debt_consolidation,22.8,670.0,674.0,8.0,0.0,8870.0,41.6,20.0,Current
10300.0, 36 months,6.99,317.99,A,A3,4 years,RENT,32000.0,Not Verified,credit_card,32.24,730.0,734.0,12.0,0.0,11308.0,54.4,46.0,Fully Paid
21000.0, 36 months,14.85,726.44,C,C5,10+ years,RENT,120000.0,Not Verified,debt_consolidation,31.99,675.0,679.0,25.0,0.0,24198.0,85.5,37.0,Fully Paid
20000.0, 36 months,12.88,672.73,C,C2,10+ years,RENT,50000.0,Source Verified,other,11.66,705.0,709.0,12.0,0.0,9224.0,29.2,26.0,Fully Paid
18050.0, 60 months,24.24,521.78,F,F3,10+ years,RENT,50000.0,Not Verified,debt_consolidation,34.49,700.0,704.0,14.0,1.0,7701.0,49.7,24.0,Charged Off
20000.0, 36 months,11.48,659.33,B,B5,10+ years,MORTGAGE,85000.0,Source Verified,credit_card,27.08,670.0,674.0,19.0,0.0,32020.0,59.6,42.0,Charged Off
5000.0, 36 months,11.48,164.84,B,B5,10+ years,OWN,40000.0,Not Verified,debt_consolidation,6.63,660.0,664.0,5.0,1.0,3797.0,65.0,26.0,Fully Paid
12000.0, 36 months,5.32,361.38,A,A1,10+ years,MORTGAGE,64400.0,Verified,other,2.45,680.0,684.0,5.0,0.0,3949.0,42.0,22.0,Charged Off
4000.0, 36 months,8.49,126.26,B,B1,10+ years,OWN,45000.0,Not Verified,credit_card,19.1,695.0,699.0,17.0,0.0,7233.0,9.4,45.0,Fully Paid
16000.0, 36 months,12.88,538.18,C,C2,6 years,RENT,61200.0,Source Verified,debt_consolidation,20.75,675.0,679.0,14.0,0.0,13416.0,51.2,18.0,Fully Paid
35000.0, 60 months,21.48,956.35,E,E5,2 years,MORTGAGE,118000.0,Source Verified,debt_consolidation,29.68,665.0,669.0,21.0,0.0,55255.0,53.4,59.0,Fully Paid
10000.0, 36 months,6.99,308.73,A,A3,10+ years,RENT,104000.0,Not Verified,credit_card,25.31,705.0,709.0,13.0,0.0,20151.0,54.8,24.0,Charged Off
7400.0, 36 months,8.49,233.57,B,B1,2 years,RENT,128000.0,Not Verified,debt_consolidation,6.73,665.0,669.0,4.0,0.0,7940.0,63.0,25.0,Fully Paid
9000.0, 36 months,5.32,271.04,A,A1,10+ years,RENT,35000.0,Not Verified,debt_consolidation,22.29,775.0,779.0,7.0,0.0,2110.0,9.6,20.0,Fully Paid
12000.0, 60 months,11.99,266.88,C,C1,8 years,OWN,50200.0,Not Verified,debt_consolidation,26.32,725.0,729.0,15.0,1.0,13343.0,24.3,27.0,Fully Paid
35000.0, 60 months,12.88,794.21,C,C2,10+ years,OWN,200000.0,Source Verified,credit_card,19.65,700.0,704.0,10.0,0.0,161834.0,70.3,18.0,Current
22000.0, 36 months,15.77,770.96,D,D1,< 1 year,MORTGAGE,80000.0,Not Verified,debt_consolidation,19.97,670.0,674.0,15.0,0.0,9509.0,21.9,50.0,Fully Paid
3000.0, 36 months,12.88,100.91,C,C2,5 years,RENT,60000.0,Source Verified,other,16.94,705.0,709.0,4.0,0.0,4447.0,44.9,6.0,Fully Paid
20000.0, 60 months,16.59,492.66,D,D2,3 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,32.45,680.0,684.0,14.0,0.0,27379.0,66.6,29.0,Fully Paid
10000.0, 60 months,14.85,237.12,C,C5,1 year,RENT,48000.0,Source Verified,credit_card,8.03,705.0,709.0,5.0,0.0,13320.0,48.6,12.0,Fully Paid
2200.0, 36 months,13.99,75.19,C,C4,,MORTGAGE,48000.0,Source Verified,home_improvement,6.81,670.0,674.0,15.0,1.0,3934.0,31.7,26.0,Fully Paid
10000.0, 60 months,13.99,232.64,C,C4,3 years,RENT,50000.0,Verified,debt_consolidation,17.47,670.0,674.0,5.0,0.0,6025.0,46.0,9.0,Charged Off
20150.0, 60 months,20.5,539.48,E,E4,7 years,RENT,48000.0,Source Verified,debt_consolidation,28.2,675.0,679.0,16.0,0.0,18215.0,66.7,17.0,Charged Off
23650.0, 36 months,11.99,785.41,C,C1,1 year,MORTGAGE,72000.0,Verified,debt_consolidation,2.55,665.0,669.0,4.0,1.0,5102.0,43.0,15.0,Fully Paid
21000.0, 60 months,20.5,562.24,E,E4,3 years,RENT,50000.0,Source Verified,debt_consolidation,34.06,675.0,679.0,16.0,0.0,33162.0,64.6,26.0,Current
11525.0, 60 months,18.99,298.91,E,E1,7 years,RENT,32017.0,Verified,debt_consolidation,30.43,680.0,684.0,11.0,0.0,15519.0,62.3,23.0,Charged Off
11000.0, 36 months,12.88,370.0,C,C2,10+ years,MORTGAGE,83400.0,Source Verified,debt_consolidation,26.0,700.0,704.0,18.0,0.0,20536.0,46.9,39.0,Fully Paid
20000.0, 60 months,13.99,465.27,C,C4,9 years,MORTGAGE,48651.2,Source Verified,debt_consolidation,21.21,675.0,679.0,13.0,0.0,8913.0,48.4,28.0,Fully Paid
6000.0, 36 months,11.99,199.26,C,C1,10+ years,MORTGAGE,92000.0,Not Verified,home_improvement,16.81,705.0,709.0,12.0,0.0,4075.0,14.2,23.0,Fully Paid
18000.0, 36 months,11.99,597.78,C,C1,< 1 year,MORTGAGE,60000.0,Verified,debt_consolidation,26.14,680.0,684.0,14.0,0.0,26833.0,48.7,20.0,Fully Paid
30000.0, 60 months,16.59,738.98,D,D2,3 years,RENT,103000.0,Source Verified,debt_consolidation,7.96,670.0,674.0,7.0,1.0,19692.0,55.9,33.0,Fully Paid
18950.0, 36 months,13.99,647.58,C,C4,,MORTGAGE,47364.0,Verified,debt_consolidation,15.1,685.0,689.0,10.0,0.0,15317.0,65.7,21.0,Fully Paid
12600.0, 36 months,13.99,430.58,C,C4,3 years,MORTGAGE,35000.0,Source Verified,credit_card,28.01,685.0,689.0,27.0,0.0,24537.0,49.4,32.0,Fully Paid
4800.0, 36 months,11.99,159.41,C,C1,3 years,RENT,60000.0,Source Verified,credit_card,2.81,695.0,699.0,13.0,0.0,4135.0,36.3,14.0,Fully Paid
5275.0, 36 months,15.77,184.86,D,D1,3 years,RENT,12000.0,Verified,car,3.6,690.0,694.0,7.0,0.0,1248.0,54.3,14.0,Fully Paid
12000.0, 60 months,14.85,284.54,C,C5,< 1 year,MORTGAGE,75000.0,Not Verified,major_purchase,15.12,755.0,759.0,19.0,0.0,6816.0,10.2,36.0,Charged Off
8500.0, 36 months,8.49,268.29,B,B1,2 years,MORTGAGE,48000.0,Not Verified,debt_consolidation,16.13,705.0,709.0,8.0,0.0,8959.0,58.9,10.0,Fully Paid
19200.0, 60 months,27.99,597.7,G,G3,8 years,OWN,60000.0,Source Verified,debt_consolidation,16.58,665.0,669.0,26.0,0.0,23184.0,71.1,32.0,Charged Off
8000.0, 36 months,16.59,283.6,D,D2,3 years,RENT,27000.0,Source Verified,debt_consolidation,15.96,660.0,664.0,5.0,0.0,12918.0,95.0,5.0,Charged Off
6000.0, 36 months,5.32,180.69,A,A1,,OWN,30000.0,Source Verified,credit_card,18.39,715.0,719.0,14.0,0.0,15110.0,36.4,30.0,Fully Paid
6000.0, 36 months,9.8,193.05,B,B3,8 years,RENT,54200.0,Not Verified,house,9.94,700.0,704.0,11.0,0.0,16810.0,44.6,22.0,Fully Paid
15000.0, 36 months,7.91,469.43,A,A5,10+ years,RENT,120000.0,Not Verified,credit_card,33.29,740.0,744.0,33.0,0.0,27500.0,29.9,53.0,Fully Paid
6500.0, 36 months,8.49,205.16,B,B1,10+ years,OWN,15000.0,Not Verified,credit_card,14.72,730.0,734.0,10.0,0.0,6371.0,24.4,15.0,Fully Paid
35000.0, 36 months,8.49,1104.71,B,B1,8 years,RENT,91000.0,Not Verified,debt_consolidation,21.92,730.0,734.0,16.0,0.0,28975.0,43.5,22.0,Fully Paid
5500.0, 36 months,9.8,176.96,B,B3,4 years,OWN,40000.0,Not Verified,credit_card,18.36,700.0,704.0,16.0,0.0,2437.0,6.9,44.0,Fully Paid
18000.0, 36 months,6.99,555.71,A,A3,10+ years,RENT,75000.0,Source Verified,credit_card,13.6,700.0,704.0,11.0,0.0,27437.0,61.4,23.0,Fully Paid
